Customer_ID,Channel,Revenue,Conversions
2007,Paid Search,4105.63,4
2008,Display,1020.16,13
2009,Paid Search,9526.25,4
2010,Social,9989.83,19
2011,Display,8725.18,18
2012,Organic Search,8291.5,19
2013,Email,4348.37,11
2014,Organic Search,3436.93,6
2015,Social,4385.31,10
2016,Display,286.95,8
2017,Email,1681.49,4
2018,Organic Search,5509.64,4
2019,Social,9278.53,11
2020,Affiliate,9280.34,8
2021,Social,7172.53,19
2022,Paid Search,4900.5,1
2023,Email,2749.33,17
2024,Email,4198.88,6
2025,Organic Search,9850.75,19
2026,Email,8586.41,16
2027,Organic Search,4896.64,11
2028,Display,8550.37,16
2029,Display,7500.44,12
2030,Display,4095.02,1
2031,Organic Search,4991.45,12
2032,Affiliate,4688.99,3
2033,Affiliate,243.68,18
2034,Organic Search,3281.43,12
2035,Display,483.74,11
2036,Display,8860.69,6
2037,Email,5906.8,19
2038,Email,4100.31,8
2039,Organic Search,1086.5,12
2040,Paid Search,502.51,8
2041,Affiliate,2636.07,4
2042,Paid Search,4018.49,6
2043,Email,6028.03,6
2044,Social,3585.24,9
2045,Paid Search,4863.96,4
2046,Organic Search,6831.14,12
2047,Social,532.82,15
2048,Organic Search,5295.96,1
2049,Email,2919.39,9
2050,Affiliate,7842.11,14
2051,Organic Search,3296.9,5
2052,Paid Search,1781.07,6
2053,Display,7915.26,3
2054,Organic Search,7710.98,7
2055,Paid Search,4692.89,7
2056,Display,1924.18,15
2057,Organic Search,4782.31,11
2058,Social,4474.36,19
2059,Organic Search,1556.22,19
2060,Organic Search,3693.02,18
2061,Organic Search,8164.52,14
2062,Social,5079.97,5
2063,Organic Search,1381.18,9
2064,Social,8856.89,18
2065,Organic Search,7465.72,11
2066,Display,5477.61,1
2067,Display,2747.35,13
2068,Social,1057.81,11
2069,Display,7407.93,9
2070,Organic Search,6310.19,4
2071,Paid Search,8214.5,4
2072,Paid Search,6922.09,10
2073,Organic Search,1629.9,15
2074,Display,4579.3,11
2075,Email,3189.63,1
2076,Paid Search,8668.01,19
2077,Display,2809.48,16
2078,Affiliate,5003.81,6
2079,Affiliate,5528.66,3
2080,Social,6291.07,4
2081,Display,6388.99,3
2082,Paid Search,6491.8,9
2083,Email,3618.25,16
2084,Email,5106.98,17
2085,Paid Search,678.49,18
2086,Organic Search,5321.92,13
2087,Paid Search,6258.53,10
2088,Social,7469.34,18
2089,Display,1558.31,4
2090,Paid Search,6236.9,6
2091,Social,3341.02,6
2092,Organic Search,4097.75,16
2093,Email,4800.75,14
2094,Organic Search,1376.45,3
2095,Paid Search,2476.01,11
2096,Email,725.48,13
2097,Display,9744.42,2
2098,Paid Search,1988.58,18
2099,Affiliate,6374.0,1
2100,Email,1243.57,15
2101,Paid Search,6999.83,13
2102,Display,8762.43,15
2103,Paid Search,4805.21,2
2104,Social,6896.12,5
2105,Organic Search,6640.53,18
2106,Paid Search,6572.37,17
2107,Affiliate,1148.3,17
2108,Affiliate,8185.46,19
2109,Affiliate,5901.85,5
2110,Social,2346.4,16
2111,Social,4454.68,16
2112,Affiliate,7278.08,15
2113,Paid Search,6460.53,17
2114,Affiliate,1610.96,18
2115,Email,6048.23,1
2116,Email,5134.69,17
2117,Organic Search,6574.83,4
2118,Email,7865.75,15
2119,Display,3357.3,17
2120,Paid Search,4148.35,4
2121,Email,5984.29,11
2122,Display,7843.13,3
2123,Affiliate,6207.39,9
2124,Display,246.09,11
2125,Social,9910.96,10
2126,Email,381.75,6
2127,Organic Search,8695.87,5
2128,Display,9066.14,13
2129,Affiliate,2225.85,12
2130,Email,7774.91,18
2131,Paid Search,4820.04,17
2132,Organic Search,4233.7,9
2133,Email,1553.53,14
2134,Paid Search,4656.78,11
2135,Display,6411.6,15
2136,Display,5031.25,13
2137,Paid Search,2316.97,4
2138,Email,4921.13,10
2139,Display,8744.29,16
2140,Affiliate,8196.18,15
2141,Email,1998.64,6
2142,Display,4944.21,4
2143,Social,6077.83,12
2144,Affiliate,5367.13,16
2145,Display,6640.0,15
2146,Display,6874.79,17
2147,Social,4101.13,7
2148,Affiliate,2495.07,14
2149,Affiliate,4478.09,13
2150,Organic Search,1169.54,1
2151,Social,7499.04,6
2152,Affiliate,7778.09,11
2153,Organic Search,9437.96,6
2154,Display,8999.88,10
2155,Organic Search,1360.41,10
2156,Paid Search,5504.64,16
2157,Paid Search,7084.72,7
2158,Paid Search,8299.99,1
2159,Social,3050.95,4
2160,Paid Search,9870.58,5
2161,Email,5092.86,19
2162,Paid Search,4676.73,11
2163,Display,4277.41,4
2164,Affiliate,1862.23,2
2165,Paid Search,5625.06,11
2166,Organic Search,1334.28,7
2167,Display,8450.98,15
2168,Display,576.66,5
2169,Paid Search,8540.02,7
2170,Affiliate,8127.23,11
2171,Organic Search,3076.88,19
2172,Display,452.96,13
2173,Display,8856.19,8
2174,Email,8062.81,15
2175,Social,6383.36,18
2176,Organic Search,644.82,3
2177,Paid Search,5136.52,18
2178,Display,9347.19,13
2179,Display,1157.57,7
2180,Social,5148.66,3
2181,Affiliate,8053.93,3
2182,Paid Search,6645.61,8
2183,Email,4005.15,6
2184,Email,8930.79,15
2185,Organic Search,5318.1,2
2186,Social,8701.84,6
2187,Affiliate,6155.11,15
2188,Affiliate,3197.95,13
2189,Social,8997.27,15
2190,Display,8808.62,16
2191,Display,3136.45,16
2192,Display,2241.81,7
2193,Display,9790.01,7
2194,Paid Search,4788.33,13
2195,Paid Search,9976.54,18
2196,Organic Search,2611.87,4
2197,Email,1103.32,4
2198,Organic Search,175.8,14
2199,Display,3190.74,11
2200,Social,5889.71,1
2201,Paid Search,2562.88,6
2202,Paid Search,5800.02,16
2203,Affiliate,657.96,14
2204,Affiliate,9707.88,4
2205,Paid Search,3538.9,11
2206,Affiliate,9735.77,2
2207,Paid Search,5392.58,4
2208,Social,4716.12,2
2209,Affiliate,987.08,8
2210,Organic Search,939.21,9
2211,Paid Search,5185.5,17
2212,Display,3252.02,8
2213,Display,1943.67,19
2214,Organic Search,1439.99,7
2215,Organic Search,5630.73,18
2216,Affiliate,3082.32,9
2217,Organic Search,8078.24,12
2218,Organic Search,989.97,17
2219,Social,180.68,8
2220,Affiliate,9425.61,19
2221,Paid Search,270.85,5
2222,Social,8613.52,7
2223,Affiliate,8815.63,12
2224,Social,9473.57,15
2225,Paid Search,4998.41,11
2226,Social,6275.24,8
2227,Organic Search,3726.12,18
2228,Email,9720.29,14
2229,Display,7345.05,13
2230,Organic Search,7233.92,9
2231,Affiliate,3598.9,9
2232,Organic Search,3081.59,2
2233,Paid Search,5617.98,7
2234,Affiliate,904.93,2
2235,Email,4247.46,14
2236,Paid Search,5366.71,14
2237,Organic Search,7526.94,8
2238,Affiliate,5759.37,17
2239,Social,3961.12,10
2240,Affiliate,376.63,2
2241,Display,7113.3,19
2242,Affiliate,7701.55,16
2243,Display,8556.75,1
2244,Organic Search,2061.54,6
2245,Paid Search,5098.01,17
2246,Email,4657.98,13
2247,Email,7631.95,12
2248,Organic Search,5079.52,19
2249,Email,7998.64,1
2250,Affiliate,920.62,19
2251,Paid Search,631.4,7
2252,Email,2740.25,7
2253,Paid Search,4795.64,6
2254,Organic Search,7537.25,8
2255,Affiliate,3718.55,9
2256,Email,7437.1,6
2257,Paid Search,8330.77,9
2258,Social,5075.39,11
2259,Email,9585.04,1
2260,Affiliate,1607.15,1
2261,Display,3026.92,13
2262,Email,9975.84,11
2263,Email,1750.95,5
2264,Social,9122.04,16
2265,Email,9210.14,16
2266,Affiliate,6430.26,15
2267,Email,584.8,3
2268,Organic Search,5142.67,7
2269,Organic Search,785.28,11
2270,Paid Search,3382.18,17
2271,Display,271.25,19
2272,Email,554.01,5
2273,Organic Search,7002.33,4
2274,Paid Search,9824.24,18
2275,Social,7847.49,8
2276,Affiliate,4020.6,6
2277,Display,3439.96,13
2278,Social,9939.51,2
2279,Paid Search,2394.37,15
2280,Social,482.86,11
2281,Email,2685.75,6
2282,Social,3482.6,10
2283,Organic Search,4931.22,18
2284,Organic Search,7008.6,4
2285,Affiliate,6595.1,6
2286,Social,6322.76,13
2287,Display,8892.28,16
2288,Organic Search,5848.16,19
2289,Social,1841.56,17
2290,Email,3673.6,17
2291,Affiliate,6756.61,12
2292,Organic Search,5299.92,9
2293,Organic Search,5830.66,14
2294,Affiliate,3053.16,18
2295,Social,2953.16,7
2296,Social,4558.51,15
2297,Social,435.5,1
2298,Display,4383.91,15
2299,Organic Search,4960.45,18
2300,Email,696.22,15
2301,Email,424.49,1
2302,Paid Search,189.57,11
2303,Social,3681.57,13
2304,Paid Search,5032.92,16
2305,Paid Search,1810.67,2
2306,Display,8966.55,16
2307,Affiliate,5874.58,11
2308,Display,6015.9,9
2309,Social,751.17,12
2310,Social,895.36,4
2311,Affiliate,5096.64,2
2312,Social,7648.92,6
2313,Email,8402.86,12
2314,Social,5456.67,5
2315,Email,5932.93,18
2316,Paid Search,6182.78,1
2317,Social,3173.05,2
2318,Organic Search,9756.51,12
2319,Email,9760.47,10
2320,Social,6285.64,1
2321,Email,3850.16,5
2322,Email,8510.89,10
2323,Social,1835.81,16
2324,Paid Search,6075.31,14
2325,Affiliate,7912.71,5
2326,Social,140.45,19
2327,Paid Search,4374.38,9
2328,Paid Search,2693.27,3
2329,Social,8002.88,12
2330,Organic Search,9243.57,7
2331,Organic Search,1815.15,9
2332,Paid Search,1879.08,14
2333,Email,9622.66,1
2334,Organic Search,5168.52,10
2335,Social,1068.28,16
2336,Organic Search,852.9,7
2337,Email,9646.63,17
2338,Organic Search,4376.49,17
2339,Social,9427.34,5
2340,Social,5811.07,4
2341,Paid Search,7249.58,9
2342,Display,2862.5,4
2343,Email,768.49,15
2344,Organic Search,7883.03,4
2345,Affiliate,1765.82,9
2346,Paid Search,7191.77,2
2347,Display,847.93,12
2348,Display,5795.68,8
2349,Affiliate,7556.35,4
2350,Paid Search,289.61,5
2351,Social,3945.19,14
2352,Social,5925.05,1
2353,Email,8003.15,1
2354,Email,2654.53,18
2355,Affiliate,8180.66,6
2356,Social,6514.32,2
2357,Email,3532.92,16
2358,Email,3065.61,19
2359,Organic Search,7049.97,5
2360,Email,7268.35,6
2361,Social,6406.83,9
2362,Paid Search,4496.85,15
2363,Display,318.25,14
2364,Social,5782.67,10
2365,Email,6160.67,3
2366,Social,2478.29,9
2367,Affiliate,2111.8,6
2368,Social,8656.42,11
2369,Display,1880.55,18
2370,Email,2176.88,2
2371,Paid Search,6266.13,5
2372,Paid Search,3259.3,18
2373,Organic Search,4467.32,1
2374,Affiliate,5347.96,8
2375,Display,9317.07,6
2376,Social,2679.44,18
2377,Affiliate,540.73,10
2378,Display,1246.9,9
2379,Display,610.99,11
2380,Paid Search,7565.97,12
2381,Display,9811.18,16
2382,Display,894.16,7
2383,Affiliate,2916.92,17
2384,Social,8552.44,19
2385,Organic Search,8985.1,13
2386,Affiliate,2241.22,19
2387,Social,9197.46,11
2388,Display,5821.18,18
2389,Organic Search,9950.87,3
2390,Display,322.55,4
2391,Email,7880.9,13
2392,Affiliate,647.33,8
2393,Email,7370.85,19
2394,Email,9445.36,4
2395,Affiliate,3334.94,9
2396,Organic Search,3454.93,9
2397,Social,2469.11,14
2398,Organic Search,4369.82,14
2399,Display,4780.8,11
2400,Social,5761.47,15
2401,Paid Search,6915.34,10
2402,Social,6216.27,11
2403,Social,1079.39,18
2404,Organic Search,6358.23,4
2405,Email,2007.81,16
2406,Organic Search,5393.98,9
2407,Paid Search,5916.69,11
2408,Email,4419.04,8
2409,Social,4235.62,9
2410,Organic Search,4310.52,2
2411,Paid Search,2425.71,1
2412,Organic Search,8051.46,5
2413,Social,4908.62,8
2414,Display,5101.17,7
2415,Organic Search,1927.76,8
2416,Organic Search,4807.63,15
2417,Display,4428.75,8
2418,Organic Search,4198.84,11
2419,Paid Search,4516.74,2
2420,Email,2536.02,4
2421,Paid Search,7969.6,19
2422,Display,2032.9,10
2423,Paid Search,5439.12,5
2424,Paid Search,3292.22,12
2425,Social,7218.02,9
2426,Display,6942.79,15
2427,Email,7013.33,7
2428,Email,8864.81,17
2429,Organic Search,7829.61,12
2430,Display,3363.42,7
2431,Affiliate,3996.73,17
2432,Display,8687.14,14
2433,Email,8254.88,12
2434,Organic Search,9220.35,7
2435,Paid Search,8402.48,8
2436,Email,1380.41,9
2437,Affiliate,3369.47,18
2438,Display,2996.23,4
2439,Email,3851.93,14
2440,Social,2994.16,11
2441,Social,7870.01,12
2442,Email,7037.97,7
2443,Social,2068.4,9
2444,Affiliate,1880.3,7
2445,Social,2258.11,15
2446,Email,3209.24,2
2447,Paid Search,6858.45,10
2448,Social,3752.11,2
2449,Display,4299.72,11
2450,Display,516.35,9
2451,Affiliate,4853.2,6
2452,Display,4471.71,14
2453,Email,6867.64,16
2454,Paid Search,2096.23,19
2455,Display,7253.93,6
2456,Organic Search,7206.13,13
2457,Social,6261.8,10
2458,Affiliate,3644.9,3
2459,Email,681.01,1
2460,Social,2443.46,3
2461,Paid Search,9308.52,19
2462,Affiliate,8804.44,2
2463,Paid Search,2052.16,15
2464,Display,3280.81,13
2465,Affiliate,197.87,13
2466,Organic Search,3173.93,15
2467,Organic Search,8025.86,12
2468,Display,5754.65,2
2469,Email,8702.03,1
2470,Social,9618.75,2
2471,Display,2289.96,12
2472,Affiliate,5591.73,14
2473,Email,7576.01,15
2474,Paid Search,6254.35,6
2475,Paid Search,2676.58,10
2476,Affiliate,9773.89,8
2477,Paid Search,6776.25,14
2478,Email,200.54,5
2479,Email,5210.73,18
2480,Social,1742.71,13
2481,Affiliate,7258.92,11
2482,Affiliate,744.23,14
2483,Paid Search,3472.55,3
2484,Display,3203.66,1
2485,Affiliate,8925.63,9
2486,Email,8748.71,18
2487,Affiliate,8251.06,8
2488,Organic Search,7488.04,9
2489,Social,9549.43,19
2490,Paid Search,1992.64,8
2491,Display,8217.48,4
2492,Social,6767.15,18
2493,Paid Search,7044.08,6
2494,Affiliate,4325.96,5
2495,Display,6557.02,17
2496,Email,2450.37,1
2497,Affiliate,5349.17,16
2498,Organic Search,9709.87,17
2499,Paid Search,6879.0,14
2500,Social,6786.96,8
2501,Affiliate,2429.71,1
2502,Social,8424.06,5
2503,Display,9241.41,7
2504,Social,1172.65,1
2505,Affiliate,4579.14,8
2506,Social,6691.91,4
2507,Email,8846.77,14
2508,Paid Search,5415.33,11
2509,Email,4258.77,13
2510,Social,488.56,18
2511,Organic Search,5558.99,4
2512,Paid Search,3360.17,19
2513,Organic Search,9932.0,18
2514,Social,6021.22,13
2515,Affiliate,2224.48,4
2516,Affiliate,9926.86,14
2517,Paid Search,5951.23,4
2518,Organic Search,7715.88,15
2519,Organic Search,9693.17,12
2520,Display,7529.95,7
2521,Paid Search,9439.41,1
2522,Affiliate,3684.13,17
2523,Affiliate,610.31,14
2524,Organic Search,9643.17,3
2525,Paid Search,5522.56,6
2526,Display,7736.0,6
2527,Paid Search,5558.94,6
2528,Organic Search,7634.35,14
2529,Organic Search,690.43,13
2530,Display,761.55,1
2531,Email,9206.05,8
2532,Affiliate,4414.08,6
2533,Social,3078.68,13
2534,Social,9156.88,6
2535,Organic Search,9988.48,7
2536,Paid Search,6180.74,11
2537,Email,5643.51,18
2538,Display,9183.39,3
2539,Social,1865.73,18
2540,Email,6366.17,17
2541,Display,8082.26,5
2542,Organic Search,7420.69,13
2543,Display,7508.91,1
2544,Email,8069.46,1
2545,Display,2202.4,6
2546,Paid Search,5598.71,13
2547,Email,1187.2,3
2548,Social,998.58,17
2549,Social,8196.1,14
2550,Organic Search,8138.14,19
2551,Email,1905.61,9
2552,Paid Search,5699.08,14
2553,Social,485.97,8
2554,Paid Search,3770.82,1
2555,Email,1557.62,17
2556,Email,3787.08,7
2557,Affiliate,5841.61,17
2558,Paid Search,8066.3,13
2559,Social,5181.33,19
2560,Organic Search,9321.76,13
2561,Affiliate,1100.87,15
2562,Affiliate,5434.71,16
2563,Social,9080.52,13
2564,Display,2420.06,4
2565,Affiliate,7731.9,16
2566,Display,2626.16,14
2567,Email,9779.14,18
2568,Organic Search,7593.76,8
2569,Display,6567.58,5
2570,Paid Search,8743.45,2
2571,Social,5918.08,9
2572,Organic Search,2993.28,11
2573,Organic Search,3248.61,18
2574,Affiliate,5929.0,8
2575,Organic Search,5327.84,15
2576,Email,9089.28,3
2577,Email,5465.04,12
2578,Paid Search,5156.48,3
2579,Paid Search,4538.95,5
2580,Email,1373.99,19
2581,Display,1293.82,7
2582,Social,6712.27,11
2583,Social,4641.96,8
2584,Organic Search,5507.68,11
2585,Paid Search,9278.09,17
2586,Display,7851.39,19
2587,Social,3857.43,17
2588,Organic Search,7801.58,6
2589,Organic Search,9739.6,7
2590,Paid Search,1717.64,1
2591,Social,8978.39,2
2592,Social,3607.15,16
2593,Display,7384.6,10
2594,Affiliate,6826.61,3
2595,Paid Search,7100.36,17
2596,Affiliate,8929.99,7
2597,Paid Search,6341.74,16
2598,Email,1987.95,19
2599,Social,6722.37,17
2600,Email,3451.47,12
2601,Display,9548.13,8
2602,Organic Search,3201.44,15
2603,Paid Search,2486.73,11
2604,Social,254.16,3
2605,Email,8634.52,6
2606,Organic Search,9169.04,18
2607,Display,769.62,7
2608,Social,4204.76,7
2609,Social,4244.05,3
2610,Paid Search,8022.74,17
2611,Paid Search,3502.62,14
2612,Email,3499.55,8
2613,Email,3384.06,10
2614,Display,4349.16,3
2615,Organic Search,6462.36,2
2616,Display,9688.72,6
2617,Social,5329.0,19
2618,Email,3955.91,3
2619,Affiliate,274.1,6
2620,Display,1686.1,14
2621,Display,9485.99,19
2622,Paid Search,2671.36,19
2623,Display,2097.36,16
2624,Organic Search,1804.97,1
2625,Display,5922.14,11
2626,Organic Search,4010.01,10
2627,Organic Search,5880.88,17
2628,Affiliate,9742.73,10
2629,Social,838.31,6
2630,Display,1433.72,10
2631,Email,5778.63,14
2632,Social,1723.19,7
2633,Paid Search,6667.52,11
2634,Display,8160.51,11
2635,Social,7304.68,11
2636,Paid Search,3241.97,6
2637,Affiliate,8397.95,8
2638,Social,5152.1,14
2639,Social,7852.72,18
2640,Social,9622.6,3
2641,Affiliate,4705.37,9
2642,Organic Search,4704.1,4
2643,Display,2567.1,18
2644,Paid Search,1317.26,14
2645,Affiliate,7377.21,5
2646,Display,7507.3,13
2647,Affiliate,4993.62,9
2648,Social,7592.16,15
2649,Organic Search,2512.49,10
2650,Email,134.34,18
2651,Social,423.2,11
2652,Email,5628.13,4
2653,Organic Search,605.7,12
2654,Organic Search,8311.74,4
2655,Email,7165.83,13
2656,Organic Search,8768.56,9
2657,Email,6917.93,12
2658,Organic Search,713.06,7
2659,Email,3267.93,16
2660,Email,3633.75,8
2661,Affiliate,5846.2,15
2662,Display,9631.62,17
2663,Organic Search,7721.78,19
2664,Display,2596.06,9
2665,Display,1065.11,2
2666,Email,8980.96,6
2667,Social,5829.59,8
2668,Affiliate,1538.06,3
2669,Affiliate,8380.44,2
2670,Email,6361.53,18
2671,Organic Search,8907.19,14
2672,Email,7637.33,6
2673,Paid Search,5259.01,12
2674,Organic Search,5681.65,8
2675,Social,5280.59,14
2676,Paid Search,641.19,9
2677,Email,9353.62,6
2678,Email,9877.47,12
2679,Social,3113.56,16
2680,Email,8212.3,6
2681,Social,9975.72,14
2682,Paid Search,292.17,13
2683,Social,3290.94,8
2684,Social,5742.63,4
2685,Organic Search,4004.73,8
2686,Affiliate,9681.41,18
2687,Display,1998.82,19
2688,Organic Search,3990.94,11
2689,Display,7356.73,19
2690,Paid Search,7990.03,6
2691,Paid Search,1099.9,19
2692,Email,2285.77,8
2693,Affiliate,1407.83,18
2694,Organic Search,5050.21,5
2695,Email,5371.99,15
2696,Email,7398.57,17
2697,Display,8748.51,11
2698,Organic Search,1460.87,6
2699,Organic Search,5348.42,3
2700,Email,4857.85,3
2701,Email,8965.53,9
2702,Email,5327.04,15
2703,Display,2381.4,12
2704,Affiliate,9267.77,9
2705,Display,9316.86,15
2706,Social,1344.72,8
2707,Paid Search,8544.23,7
2708,Organic Search,8387.04,17
2709,Organic Search,5935.54,4
2710,Paid Search,4781.47,10
2711,Affiliate,1929.47,3
2712,Email,2180.47,6
2713,Affiliate,2703.45,15
2714,Affiliate,898.66,18
2715,Organic Search,7148.3,11
2716,Organic Search,592.12,10
2717,Email,1050.56,7
2718,Organic Search,1735.1,4
2719,Affiliate,6920.35,14
2720,Display,1248.3,12
2721,Paid Search,1857.64,17
2722,Display,9374.68,6
2723,Display,2910.35,16
2724,Organic Search,6971.05,19
2725,Display,9335.68,4
2726,Social,510.59,5
2727,Display,4718.74,13
2728,Organic Search,5398.07,13
2729,Email,7631.56,14
2730,Email,9644.87,1
2731,Affiliate,504.24,14
2732,Organic Search,3865.64,4
2733,Display,4365.89,1
2734,Paid Search,9670.2,8
2735,Display,7625.26,13
2736,Display,9359.51,9
2737,Paid Search,1440.6,4
2738,Display,344.69,14
2739,Display,9713.24,1
2740,Social,3376.23,5
2741,Social,6604.57,10
2742,Affiliate,1655.4,9
2743,Organic Search,5578.36,8
2744,Display,9416.99,13
2745,Affiliate,7057.04,13
2746,Email,4572.19,16
2747,Email,9230.98,2
2748,Organic Search,1346.96,2
2749,Social,4746.05,5
2750,Organic Search,5771.04,5
2751,Organic Search,235.16,12
2752,Email,278.37,5
2753,Social,6220.37,10
2754,Social,6579.23,14
2755,Display,9819.36,1
2756,Organic Search,3173.47,11
2757,Affiliate,3493.95,5
2758,Display,5985.28,4
2759,Paid Search,7445.74,11
2760,Email,5248.43,7
2761,Paid Search,6216.36,13
2762,Paid Search,2142.28,14
2763,Paid Search,7188.49,1
2764,Affiliate,4086.85,17
2765,Social,5815.93,15
2766,Display,6625.92,7
2767,Display,172.74,6
2768,Organic Search,5805.11,17
2769,Organic Search,9431.84,17
2770,Organic Search,1082.57,3
2771,Paid Search,1175.37,1
2772,Affiliate,2073.89,3
2773,Email,1088.7,4
2774,Affiliate,8550.78,14
2775,Email,8824.25,3
2776,Email,4791.53,5
2777,Display,7933.17,5
2778,Social,3103.99,17
2779,Affiliate,5088.7,5
2780,Email,5424.21,3
2781,Affiliate,3132.42,3
2782,Email,5914.37,9
2783,Social,8446.82,9
2784,Organic Search,9456.65,11
2785,Display,3116.96,9
2786,Affiliate,9257.85,19
2787,Display,6309.79,7
2788,Social,6043.09,14
2789,Paid Search,1316.38,17
2790,Display,7133.58,7
2791,Paid Search,3139.45,12
2792,Organic Search,4321.59,9
2793,Affiliate,1501.18,17
2794,Display,2382.3,13
2795,Display,6256.73,3
2796,Organic Search,6180.18,16
2797,Email,4638.18,1
2798,Email,6343.04,5
2799,Affiliate,8684.89,7
2800,Organic Search,418.19,3
2801,Social,2136.85,15
2802,Paid Search,3031.97,5
2803,Social,5814.03,16
2804,Social,6692.51,16
2805,Affiliate,5578.08,5
2806,Display,7007.44,8
2807,Paid Search,4519.86,16
2808,Social,7989.0,17
2809,Email,815.88,4
2810,Social,6236.56,9
2811,Email,528.22,13
2812,Email,2386.59,4
2813,Paid Search,711.4,19
2814,Display,5982.76,15
2815,Email,2183.33,18
2816,Affiliate,1010.78,11
2817,Affiliate,7756.27,2
2818,Organic Search,105.6,13
2819,Display,5535.89,11
2820,Organic Search,9202.34,15
2821,Affiliate,7901.02,12
2822,Email,6077.88,14
2823,Email,1121.25,10
2824,Paid Search,7922.88,3
2825,Organic Search,3420.06,7
2826,Social,1618.9,18
2827,Social,9885.6,15
2828,Display,1001.99,3
2829,Display,7210.89,19
2830,Affiliate,3594.49,6
2831,Email,8429.32,11
2832,Organic Search,5518.18,6
2833,Paid Search,8915.81,10
2834,Paid Search,5588.26,15
2835,Display,3303.51,4
2836,Social,9609.17,4
2837,Email,4613.89,9
2838,Email,8517.75,15
2839,Affiliate,8415.98,5
2840,Social,5669.64,9
2841,Organic Search,5059.17,10
2842,Social,3023.65,2
2843,Display,5652.66,6
2844,Affiliate,5788.93,10
2845,Social,2478.8,15
2846,Email,8067.0,17
2847,Paid Search,3441.15,16
2848,Organic Search,7565.2,17
2849,Display,9881.12,18
2850,Paid Search,9955.07,2
2851,Social,8646.81,14
2852,Paid Search,8583.97,4
2853,Organic Search,8079.1,16
2854,Organic Search,7002.91,6
2855,Affiliate,1921.42,17
2856,Organic Search,1168.89,6
2857,Affiliate,5763.81,15
2858,Affiliate,6798.35,1
2859,Email,4065.69,2
2860,Organic Search,9492.44,9
2861,Display,2585.78,4
2862,Social,2591.06,15
2863,Display,8701.71,1
2864,Social,5138.1,15
2865,Email,456.19,8
2866,Email,2039.57,15
2867,Display,5694.36,15
2868,Organic Search,3327.03,6
2869,Email,4945.02,16
2870,Social,7960.21,19
2871,Affiliate,5000.85,1
2872,Social,4705.17,16
2873,Affiliate,1842.57,4
2874,Display,1548.3,9
2875,Display,4373.44,17
2876,Organic Search,2175.06,6
2877,Organic Search,4064.3,12
2878,Display,5698.94,8
2879,Paid Search,1214.0,10
2880,Paid Search,2044.94,9
2881,Social,8585.73,8
2882,Organic Search,6371.27,17
2883,Paid Search,7473.71,18
2884,Organic Search,4937.43,8
2885,Social,6919.99,17
2886,Email,4389.71,10
2887,Display,1382.63,16
2888,Organic Search,4429.15,7
2889,Social,6298.36,14
2890,Paid Search,2603.78,1
2891,Social,7068.05,7
2892,Organic Search,1422.06,4
2893,Social,2393.99,2
2894,Display,7281.28,4
2895,Affiliate,2424.6,4
2896,Social,6327.47,9
2897,Affiliate,7088.15,7
2898,Affiliate,2202.24,5
2899,Social,5101.04,12
2900,Display,9426.68,14
2901,Affiliate,5958.88,17
2902,Social,467.36,4
2903,Organic Search,2033.71,4
2904,Affiliate,8220.35,6
2905,Paid Search,4830.57,5
2906,Paid Search,792.14,4
2907,Paid Search,3652.99,16
2908,Display,7171.53,9
2909,Display,7466.23,11
2910,Affiliate,5918.76,12
2911,Affiliate,7540.89,10
2912,Affiliate,4299.44,17
2913,Affiliate,4816.93,4
2914,Display,4357.91,17
2915,Organic Search,2996.88,1
2916,Affiliate,6536.74,9
2917,Email,6661.71,17
2918,Affiliate,8656.13,12
2919,Organic Search,3257.43,3
2920,Affiliate,6454.78,19
2921,Paid Search,3492.56,1
2922,Paid Search,9060.02,15
2923,Email,3310.91,12
2924,Affiliate,7902.95,12
2925,Affiliate,8349.41,12
2926,Display,3658.05,13
2927,Paid Search,2204.25,3
2928,Affiliate,829.78,15
2929,Organic Search,9115.51,6
2930,Social,6574.39,3
2931,Email,8216.57,8
2932,Social,6222.4,18
2933,Email,1680.64,9
2934,Email,3105.4,5
2935,Organic Search,3441.34,18
2936,Paid Search,4362.08,18
2937,Display,617.84,19
2938,Paid Search,6734.19,16
2939,Social,2778.84,8
2940,Paid Search,4852.86,7
2941,Social,690.71,11
2942,Affiliate,7001.01,8
2943,Affiliate,5523.65,5
2944,Display,9060.68,15
2945,Display,2052.76,13
2946,Affiliate,9581.28,10
2947,Email,9067.86,19
2948,Paid Search,3027.7,1
2949,Organic Search,8990.3,8
2950,Affiliate,2990.51,17
2951,Organic Search,3426.49,5
2952,Display,9099.23,12
2953,Display,7897.34,9
2954,Social,4467.64,8
2955,Paid Search,1225.49,5
2956,Affiliate,4686.25,18
2957,Social,8457.96,19
2958,Email,5960.09,14
2959,Affiliate,580.01,6
2960,Paid Search,4143.77,9
2961,Affiliate,7028.92,7
2962,Display,8825.38,7
2963,Display,9771.91,14
2964,Paid Search,8383.74,18
2965,Email,8729.22,2
2966,Social,2228.89,3
2967,Email,8613.48,9
2968,Affiliate,9271.0,19
2969,Organic Search,6378.56,4
2970,Paid Search,4925.86,2
2971,Display,8132.62,12
2972,Organic Search,6209.33,2
2973,Email,8293.71,8
2974,Email,4569.05,15
2975,Display,1865.29,1
2976,Organic Search,9184.23,4
2977,Affiliate,9686.81,16
2978,Email,9730.21,6
