Campaign_ID,Campaign_Name,Products,Device,Impressions,Clicks,Conversions,Spend,Revenue
2450,Cashback_Students_Mobile,Platinum,Tablet,8655,979,806,5875.82,92680.07
2451,Platinum_High Value_Desktop,Cashback,Mobile,14876,4237,226,3029.04,82221.09
2452,Platinum_SMB_Mobile,Gold,Mobile,47574,4044,609,2717.21,34139.7
2453,Gold_Prospecting_Mobile,Cashback,Mobile,27062,6393,580,21303.83,73263.68
2454,Gold_SMB_Mobile,Platinum,Mobile,53103,9051,318,22854.9,39762.27
2455,Business_Remarketing_Mobile,Cashback,Tablet,49814,9410,333,20453.14,43523.14
2456,Cashback_Prospecting_Desktop,Platinum,Desktop,80951,6293,366,22658.62,87465.81
2457,Cashback_Remarketing_Mobile,Gold,Mobile,81988,5907,712,24627.01,21313.13
2458,Business_Prospecting_Desktop,Platinum,Desktop,57865,7121,550,13388.44,30362.84
2459,Platinum_Students_Desktop,Business,Desktop,93669,1562,12,4270.07,93119.51
2460,Travel_Remarketing_Mobile,Travel,Tablet,28932,6791,872,15394.2,70259.85
2461,Cashback_Prospecting_Desktop,Gold,Desktop,57111,3118,98,9170.39,7424.98
2462,Gold_SMB_Mobile,Travel,Mobile,26289,2944,376,8987.99,13039.69
2463,Gold_Prospecting_Mobile,Gold,Desktop,12891,6853,430,18331.3,58375.27
2464,Cashback_Remarketing_Mobile,Gold,Mobile,68776,7442,72,2720.94,80076.74
2465,Business_Remarketing_Mobile,Gold,Mobile,68010,6876,288,1419.52,79487.88
2466,Cashback_Remarketing_Mobile,Gold,Mobile,12622,6293,768,17534.22,43067.68
2467,Travel_High Value_Desktop,Platinum,Desktop,38873,9836,442,6887.88,26592.42
2468,Platinum_SMB_Desktop,Business,Tablet,83317,7855,95,9944.78,78983.09
2469,Travel_Remarketing_Mobile,Platinum,Desktop,40085,7864,742,8037.01,94462.74
2470,Travel_SMB_Mobile,Platinum,Tablet,14338,2593,892,15563.61,44968.94
2471,Travel_Students_Desktop,Business,Tablet,5013,7183,86,4285.63,14590.36
2472,Gold_Prospecting_Mobile,Gold,Tablet,64900,2016,652,18154.41,61363.21
2473,Travel_Remarketing_Desktop,Business,Desktop,53480,3417,631,23160.71,8091.87
2474,Platinum_Remarketing_Desktop,Travel,Tablet,63082,3670,415,20984.66,61538.56
2475,Travel_High Value_Desktop,Business,Tablet,22017,4710,378,22722.41,18121.64
2476,Cashback_SMB_Desktop,Platinum,Tablet,81276,5874,254,23458.24,52081.93
2477,Travel_SMB_Mobile,Gold,Mobile,55901,694,557,9622.19,62923.93
2478,Gold_Remarketing_Desktop,Platinum,Tablet,90879,870,403,19995.63,45225.84
2479,Business_Remarketing_Mobile,Travel,Mobile,87316,8631,129,12623.23,82902.39
2480,Travel_SMB_Desktop,Gold,Tablet,58971,7470,786,7109.44,38096.18
2481,Platinum_Students_Desktop,Cashback,Desktop,52950,103,833,18798.61,16348.25
2482,Business_Remarketing_Desktop,Platinum,Mobile,73403,6662,960,6481.15,46926.56
2483,Business_SMB_Desktop,Platinum,Tablet,98297,2027,924,3185.7,96390.34
2484,Platinum_High Value_Mobile,Business,Desktop,10858,8966,849,17763.18,88138.04
2485,Travel_Remarketing_Mobile,Gold,Mobile,34714,4519,42,7545.1,31797.25
2486,Cashback_Remarketing_Mobile,Platinum,Desktop,93031,3719,925,7995.01,25027.8
2487,Gold_Students_Mobile,Travel,Tablet,1622,3249,999,22087.51,48845.53
2488,Gold_Remarketing_Mobile,Gold,Tablet,11367,4879,812,3820.71,65860.64
2489,Platinum_Students_Desktop,Gold,Tablet,2760,5724,388,19238.73,92745.22
2490,Cashback_High Value_Desktop,Business,Tablet,89209,4011,40,9962.21,61719.29
2491,Cashback_Prospecting_Mobile,Platinum,Mobile,85900,3356,476,22378.75,83775.53
2492,Business_Students_Mobile,Platinum,Mobile,14175,6298,443,11288.43,69911.27
2493,Business_High Value_Mobile,Cashback,Mobile,34982,7908,128,10521.06,11050.78
2494,Cashback_SMB_Mobile,Cashback,Tablet,37370,6812,823,11031.72,89286.77
2495,Gold_SMB_Mobile,Gold,Tablet,24702,439,87,21023.42,20754.21
2496,Travel_High Value_Desktop,Platinum,Desktop,92987,6257,787,757.5,37298.05
2497,Platinum_High Value_Desktop,Business,Desktop,71423,1174,332,17769.14,84185.91
2498,Cashback_Remarketing_Desktop,Platinum,Mobile,64954,7615,896,5528.39,97942.08
2499,Cashback_Students_Mobile,Business,Tablet,70785,1994,171,22112.08,31750.57
2500,Gold_SMB_Mobile,Cashback,Tablet,27848,7248,60,9710.2,38939.06
2501,Platinum_Students_Desktop,Travel,Desktop,39879,4253,997,8804.41,49075.75
2502,Platinum_Remarketing_Mobile,Platinum,Mobile,11743,9692,476,17959.3,50301.17
2503,Cashback_Prospecting_Desktop,Cashback,Tablet,43594,2014,816,18200.0,75287.12
2504,Cashback_Students_Mobile,Travel,Desktop,38536,3948,227,16025.92,81894.75
2505,Business_Prospecting_Mobile,Travel,Mobile,86975,4659,717,8580.3,99112.55
2506,Business_Students_Mobile,Cashback,Mobile,82529,7883,405,15453.65,80618.64
2507,Business_SMB_Desktop,Cashback,Mobile,41816,4907,931,1829.52,30678.36
2508,Cashback_SMB_Mobile,Cashback,Desktop,11632,5173,976,23901.91,36456.91
2509,Platinum_Students_Mobile,Business,Tablet,83020,2821,844,11591.44,62187.72
2510,Travel_Prospecting_Desktop,Gold,Desktop,47911,7258,99,7959.7,68977.16
2511,Travel_High Value_Desktop,Gold,Tablet,72396,7291,898,21589.09,9906.23
2512,Business_High Value_Mobile,Gold,Tablet,93362,4269,139,8442.21,35024.15
2513,Cashback_Students_Mobile,Business,Tablet,29244,9620,21,24930.75,21064.01
2514,Travel_High Value_Desktop,Cashback,Mobile,31778,350,836,17419.69,51277.1
2515,Travel_Prospecting_Mobile,Gold,Tablet,8376,7592,390,16414.66,17701.07
2516,Platinum_High Value_Desktop,Business,Mobile,64503,2214,41,4220.49,58493.4
2517,Gold_Remarketing_Desktop,Business,Desktop,65388,5444,60,15441.64,47262.35
2518,Business_Prospecting_Mobile,Cashback,Tablet,66067,6807,389,4300.56,40988.46
2519,Business_Prospecting_Mobile,Travel,Desktop,7725,5802,367,19698.3,65246.34
2520,Platinum_Remarketing_Desktop,Business,Desktop,55591,592,276,3890.86,42215.84
2521,Platinum_Students_Mobile,Platinum,Tablet,30509,1122,809,9291.4,40527.22
2522,Business_SMB_Mobile,Business,Tablet,84326,7352,517,12179.95,65461.05
2523,Business_Remarketing_Mobile,Travel,Mobile,25123,3401,457,20227.24,6671.34
2524,Gold_High Value_Desktop,Travel,Tablet,93440,4837,950,16002.62,43815.75
2525,Gold_High Value_Desktop,Platinum,Mobile,37694,9825,472,18825.2,20344.65
2526,Gold_Prospecting_Desktop,Gold,Mobile,84292,9253,63,6477.37,4818.72
2527,Gold_Students_Mobile,Business,Tablet,61244,9778,527,6312.95,4433.59
2528,Platinum_High Value_Mobile,Cashback,Tablet,91430,6514,803,9825.19,17594.45
2529,Cashback_SMB_Mobile,Cashback,Tablet,44673,7541,17,957.68,43960.17
2530,Cashback_Remarketing_Desktop,Platinum,Mobile,98320,7336,913,20852.25,57103.15
2531,Business_Prospecting_Desktop,Travel,Mobile,27932,3517,303,9564.23,79794.03
2532,Cashback_SMB_Mobile,Gold,Mobile,42956,6017,657,2155.06,61161.53
2533,Business_Students_Mobile,Business,Mobile,73394,2225,538,21869.28,52485.51
2534,Platinum_SMB_Desktop,Business,Mobile,39629,8424,880,24211.75,4600.29
2535,Platinum_SMB_Desktop,Business,Tablet,48255,5643,348,16341.32,30492.06
2536,Gold_SMB_Desktop,Cashback,Mobile,46904,9678,390,9236.41,69534.81
2537,Business_High Value_Desktop,Gold,Tablet,40367,7019,396,10637.05,27780.93
2538,Gold_Prospecting_Mobile,Platinum,Mobile,37230,3773,434,6775.81,59839.65
2539,Gold_Remarketing_Desktop,Cashback,Mobile,79463,3997,890,17926.25,60786.21
2540,Business_SMB_Mobile,Travel,Tablet,67788,2839,722,9223.77,31207.65
2541,Cashback_SMB_Mobile,Gold,Desktop,2520,6982,830,1295.85,57587.88
2542,Business_Remarketing_Mobile,Travel,Desktop,83504,3100,631,1630.97,12283.38
2543,Gold_Remarketing_Desktop,Business,Mobile,13011,1982,898,15561.36,72970.16
2544,Cashback_SMB_Desktop,Cashback,Tablet,81327,3343,362,7614.41,3230.24
2545,Business_Prospecting_Mobile,Gold,Desktop,83799,2766,617,4630.5,4497.17
2546,Cashback_Students_Desktop,Cashback,Desktop,15381,5800,233,14032.94,87155.58
2547,Gold_Prospecting_Desktop,Gold,Tablet,17845,1483,463,7321.69,58448.43
2548,Cashback_Prospecting_Desktop,Business,Desktop,4634,7009,762,2296.71,17128.5
2549,Travel_Remarketing_Desktop,Gold,Mobile,8110,4238,327,5242.77,60562.18
2550,Travel_Students_Mobile,Business,Mobile,27501,7558,318,19558.71,37614.94
2551,Cashback_Prospecting_Mobile,Cashback,Mobile,40709,9817,964,21374.28,27716.92
2552,Platinum_Students_Mobile,Cashback,Desktop,80734,9504,358,21867.62,81321.15
2553,Business_Students_Desktop,Cashback,Tablet,84256,4349,775,13603.41,48253.55
2554,Platinum_High Value_Mobile,Business,Tablet,34728,452,622,23798.3,30053.84
2555,Business_High Value_Desktop,Travel,Mobile,73508,8964,730,4215.89,94425.76
2556,Gold_Prospecting_Desktop,Travel,Mobile,80632,5370,763,17119.73,17337.5
2557,Business_SMB_Desktop,Gold,Mobile,38822,5187,903,17754.41,15058.76
2558,Gold_Students_Desktop,Cashback,Mobile,89308,9196,348,1803.04,10633.08
2559,Gold_SMB_Mobile,Travel,Desktop,19679,9587,360,7419.97,13319.0
2560,Platinum_Prospecting_Desktop,Platinum,Mobile,8330,7724,860,23751.68,26025.73
2561,Platinum_SMB_Mobile,Cashback,Desktop,86188,2063,672,19096.21,70151.91
2562,Platinum_Prospecting_Mobile,Platinum,Mobile,13122,639,952,1840.0,67513.92
2563,Cashback_High Value_Desktop,Travel,Tablet,49669,6650,684,13749.45,76582.71
2564,Platinum_SMB_Desktop,Business,Desktop,22097,1775,279,16391.24,57981.53
2565,Travel_SMB_Desktop,Platinum,Tablet,75210,2701,586,24340.54,49768.47
2566,Travel_Remarketing_Mobile,Platinum,Tablet,25453,9324,378,18052.64,43756.52
2567,Travel_Remarketing_Mobile,Cashback,Tablet,90039,1488,58,16147.02,87589.7
2568,Travel_Students_Desktop,Gold,Mobile,90655,3830,685,22758.92,35007.0
2569,Cashback_Prospecting_Desktop,Business,Tablet,5231,9991,650,16692.96,89260.66
2570,Cashback_High Value_Mobile,Cashback,Tablet,95163,7748,861,23336.99,28278.43
2571,Platinum_SMB_Mobile,Cashback,Tablet,21702,7845,543,12573.02,16574.61
2572,Business_SMB_Mobile,Travel,Desktop,76208,7115,940,18104.84,26259.11
2573,Platinum_High Value_Desktop,Gold,Mobile,48549,1692,12,15977.99,50403.58
2574,Cashback_Prospecting_Mobile,Gold,Tablet,8193,8092,405,14036.89,92662.88
2575,Travel_High Value_Desktop,Business,Mobile,41513,4815,756,8440.32,18553.65
2576,Cashback_Prospecting_Desktop,Business,Desktop,97828,8432,430,22642.57,58410.26
2577,Cashback_SMB_Desktop,Gold,Mobile,22948,5406,835,7116.09,22554.39
2578,Business_High Value_Mobile,Platinum,Tablet,81428,1604,854,4405.04,68086.87
2579,Gold_Remarketing_Desktop,Platinum,Mobile,87829,5561,789,17945.23,47038.47
2580,Business_High Value_Desktop,Cashback,Mobile,79615,8471,779,13890.54,73620.23
2581,Business_Remarketing_Desktop,Gold,Mobile,21812,3828,903,6940.09,85754.77
2582,Cashback_High Value_Desktop,Cashback,Mobile,80185,8470,349,21822.54,34139.64
2583,Gold_High Value_Desktop,Platinum,Mobile,87159,3133,714,7512.07,93880.69
2584,Gold_High Value_Desktop,Business,Desktop,52785,9212,451,2062.66,47373.8
2585,Business_Prospecting_Mobile,Gold,Tablet,55285,1343,325,876.48,93726.8
2586,Business_Students_Desktop,Travel,Mobile,55362,2370,50,23109.95,23831.65
2587,Platinum_Students_Mobile,Cashback,Mobile,70168,1103,940,10353.36,89811.49
2588,Cashback_Students_Desktop,Gold,Tablet,82419,5378,225,5730.48,34032.0
2589,Platinum_Prospecting_Desktop,Travel,Tablet,43005,9214,253,14393.98,75324.33
2590,Platinum_Students_Desktop,Cashback,Tablet,19081,1622,111,12453.2,96850.09
2591,Cashback_Students_Mobile,Platinum,Tablet,66945,6278,483,24996.15,91304.03
2592,Cashback_Prospecting_Mobile,Cashback,Mobile,36995,4548,788,22268.37,46901.82
2593,Cashback_Remarketing_Desktop,Business,Tablet,75910,5220,189,7142.01,35145.22
2594,Gold_High Value_Desktop,Cashback,Desktop,77557,2888,189,17593.88,61651.02
2595,Cashback_High Value_Desktop,Cashback,Mobile,91198,3346,884,9985.78,70875.13
2596,Travel_Remarketing_Mobile,Gold,Desktop,46776,3122,327,9428.72,54484.42
2597,Business_Prospecting_Desktop,Gold,Tablet,38383,9010,712,9494.13,84999.11
2598,Platinum_Remarketing_Mobile,Platinum,Desktop,81549,8000,792,16161.75,6768.44
2599,Travel_High Value_Mobile,Business,Mobile,68593,9077,79,13680.6,60364.12
2600,Travel_Prospecting_Desktop,Business,Mobile,32494,6131,561,18998.72,52999.04
2601,Cashback_Prospecting_Desktop,Platinum,Mobile,90345,4186,18,4248.15,4897.03
2602,Platinum_High Value_Mobile,Travel,Mobile,52477,1100,635,10922.96,2258.41
2603,Travel_Prospecting_Desktop,Cashback,Desktop,69740,5855,463,21577.91,61006.84
2604,Gold_SMB_Mobile,Gold,Mobile,27562,6039,154,577.53,12681.88
2605,Cashback_Students_Mobile,Platinum,Mobile,80044,9752,672,15775.56,77084.62
2606,Business_Remarketing_Desktop,Platinum,Mobile,87583,6687,835,19750.56,94975.64
2607,Travel_High Value_Mobile,Gold,Tablet,91588,6354,744,9904.43,18564.21
2608,Business_High Value_Desktop,Gold,Desktop,3245,2924,89,22148.59,80058.85
2609,Business_SMB_Desktop,Travel,Tablet,90411,7039,572,18524.45,59550.46
2610,Gold_High Value_Mobile,Business,Mobile,3531,4773,834,15348.18,45346.04
2611,Cashback_Students_Mobile,Gold,Tablet,71840,7598,607,5358.9,65379.53
2612,Gold_Prospecting_Mobile,Platinum,Mobile,23036,7107,665,16917.55,80431.48
2613,Cashback_Students_Mobile,Cashback,Tablet,78902,4473,182,20927.29,97093.88
2614,Platinum_Remarketing_Mobile,Travel,Mobile,33794,2694,198,18382.77,66388.83
2615,Platinum_Remarketing_Desktop,Cashback,Mobile,74042,7373,789,14583.99,74946.09
2616,Cashback_Students_Mobile,Cashback,Mobile,46802,524,210,18007.13,61144.38
2617,Cashback_Students_Desktop,Business,Tablet,80810,770,15,24433.77,56939.48
2618,Platinum_Prospecting_Desktop,Cashback,Mobile,93635,3874,909,764.71,7413.41
2619,Cashback_SMB_Mobile,Platinum,Tablet,33469,5534,623,16766.25,16352.35
2620,Cashback_Prospecting_Desktop,Platinum,Mobile,50522,2797,474,19928.32,38546.03
2621,Gold_High Value_Mobile,Gold,Desktop,27992,1995,899,16152.84,65300.85
2622,Business_High Value_Desktop,Business,Mobile,88749,5255,769,7190.76,8503.63
2623,Travel_SMB_Desktop,Gold,Desktop,78814,6290,211,20657.56,54893.35
2624,Gold_Students_Desktop,Cashback,Mobile,33222,9245,753,22875.83,2305.07
2625,Business_High Value_Mobile,Platinum,Mobile,63148,5828,172,17245.87,76843.25
2626,Business_High Value_Mobile,Gold,Mobile,93172,5451,56,13020.09,67026.4
2627,Platinum_High Value_Mobile,Platinum,Mobile,24152,5753,606,9474.86,52546.85
2628,Business_Prospecting_Desktop,Gold,Mobile,79433,3585,126,8586.39,57543.12
2629,Cashback_Remarketing_Mobile,Travel,Tablet,27417,506,284,18219.08,93343.17
2630,Platinum_Prospecting_Desktop,Business,Tablet,10865,4055,292,15374.52,90762.96
2631,Cashback_High Value_Mobile,Gold,Tablet,64719,223,148,4342.84,79482.39
2632,Business_Remarketing_Mobile,Cashback,Desktop,27795,7961,335,3956.87,34286.41
2633,Business_SMB_Desktop,Platinum,Mobile,73148,4925,196,2241.93,11617.44
2634,Platinum_SMB_Desktop,Platinum,Mobile,15116,1287,562,17246.04,32821.73
2635,Cashback_Remarketing_Mobile,Business,Mobile,39179,269,692,8201.93,75444.26
2636,Gold_Prospecting_Desktop,Business,Desktop,54175,7229,37,995.94,61489.07
2637,Cashback_Prospecting_Mobile,Travel,Desktop,2627,1427,584,8773.47,70851.6
2638,Platinum_Remarketing_Desktop,Gold,Desktop,78004,5315,844,20886.86,11427.62
2639,Cashback_Remarketing_Desktop,Travel,Desktop,46603,4895,498,6567.73,16686.24
2640,Gold_High Value_Mobile,Gold,Tablet,74856,6666,438,16021.96,66767.66
2641,Platinum_SMB_Mobile,Gold,Desktop,90258,5211,289,11271.94,37808.25
2642,Platinum_Remarketing_Mobile,Business,Desktop,12144,3478,366,13947.95,37549.6
2643,Gold_High Value_Mobile,Business,Desktop,95704,7773,726,15096.43,39873.29
2644,Platinum_Students_Desktop,Gold,Desktop,13243,8355,457,11642.87,79798.05
2645,Gold_Students_Desktop,Business,Tablet,11602,9735,344,1917.47,70206.35
2646,Business_Remarketing_Mobile,Gold,Mobile,24401,9226,466,14408.54,11497.54
2647,Gold_Students_Desktop,Business,Desktop,49080,469,304,10239.36,35091.37
2648,Cashback_Remarketing_Mobile,Cashback,Tablet,78682,6759,131,5397.06,67709.38
2649,Travel_High Value_Desktop,Gold,Tablet,79367,7300,566,22464.45,97636.79
2650,Business_Students_Mobile,Platinum,Tablet,79203,2872,838,18533.65,91313.07
2651,Platinum_Prospecting_Desktop,Cashback,Mobile,2605,7732,475,7459.67,25579.07
2652,Cashback_High Value_Mobile,Travel,Desktop,18721,4613,180,13704.45,7537.27
2653,Travel_High Value_Mobile,Business,Mobile,22939,4736,510,24096.27,57753.08
2654,Gold_Remarketing_Mobile,Travel,Tablet,9389,4802,716,6513.81,41218.78
2655,Gold_Students_Desktop,Platinum,Mobile,67904,1611,869,23710.92,19155.62
2656,Travel_Prospecting_Desktop,Business,Tablet,68867,6826,985,17242.35,65513.07
2657,Gold_Remarketing_Mobile,Travel,Tablet,29902,960,435,13750.5,16874.74
2658,Business_High Value_Mobile,Cashback,Desktop,80552,1696,818,24588.59,35796.66
2659,Business_SMB_Mobile,Travel,Tablet,44471,7510,568,8675.87,79662.2
2660,Platinum_SMB_Desktop,Business,Mobile,92027,9518,948,7316.66,68745.61
2661,Business_High Value_Mobile,Cashback,Mobile,64063,9742,131,8820.04,61105.13
2662,Travel_High Value_Mobile,Platinum,Tablet,8118,2236,672,18896.03,93151.85
2663,Platinum_Remarketing_Mobile,Travel,Desktop,89178,9526,297,8756.66,13415.4
2664,Gold_Students_Desktop,Gold,Mobile,4721,6800,83,3017.68,69405.31
2665,Travel_Remarketing_Desktop,Business,Desktop,68005,6022,387,16285.65,12615.45
2666,Cashback_Remarketing_Desktop,Gold,Desktop,7436,9896,367,5963.1,14501.08
2667,Cashback_SMB_Mobile,Gold,Desktop,99018,5190,706,602.0,51136.18
2668,Platinum_Prospecting_Mobile,Travel,Desktop,11043,6438,687,5379.36,3386.91
2669,Business_SMB_Mobile,Gold,Tablet,14914,1346,86,20569.06,50598.83
2670,Gold_High Value_Desktop,Cashback,Tablet,76101,2799,792,23536.08,1938.41
2671,Gold_Remarketing_Desktop,Platinum,Tablet,34090,5031,933,16717.84,60639.09
2672,Travel_Students_Desktop,Platinum,Desktop,86171,3331,534,8107.0,31888.98
2673,Business_Prospecting_Desktop,Gold,Mobile,54615,3285,300,11194.18,9243.23
2674,Platinum_Prospecting_Mobile,Business,Mobile,27301,4219,139,5266.44,78303.32
2675,Business_Prospecting_Desktop,Gold,Tablet,97651,4502,70,22079.06,39602.59
2676,Business_SMB_Desktop,Business,Mobile,26329,5413,842,16806.75,44957.99
2677,Platinum_SMB_Desktop,Platinum,Tablet,91652,5743,434,2568.11,38073.39
2678,Cashback_Students_Desktop,Cashback,Desktop,7429,2780,617,9489.88,9279.4
2679,Platinum_Students_Mobile,Business,Tablet,88701,1807,487,13681.55,46531.81
2680,Travel_Prospecting_Desktop,Platinum,Mobile,31032,4496,607,20034.59,66878.36
2681,Business_Remarketing_Mobile,Travel,Tablet,54556,8476,525,23052.36,90434.25
2682,Gold_Remarketing_Desktop,Gold,Tablet,27842,6288,958,3750.5,76616.5
2683,Platinum_SMB_Desktop,Business,Mobile,3837,4829,631,20946.61,8849.55
2684,Cashback_High Value_Desktop,Cashback,Tablet,87832,1397,481,2111.7,17414.61
2685,Business_SMB_Desktop,Gold,Tablet,8088,8128,23,6392.02,5437.8
2686,Cashback_Remarketing_Desktop,Platinum,Mobile,9582,896,666,1014.8,12819.57
2687,Travel_Prospecting_Mobile,Platinum,Tablet,52245,9391,151,2063.8,48572.23
2688,Platinum_Prospecting_Mobile,Platinum,Desktop,56306,9477,753,1294.29,22754.26
2689,Cashback_High Value_Mobile,Business,Tablet,3063,872,496,4077.19,65145.7
2690,Cashback_High Value_Mobile,Travel,Mobile,8349,7639,50,21974.94,4204.27
2691,Business_High Value_Mobile,Travel,Desktop,92832,6109,839,7453.75,85867.39
2692,Platinum_Remarketing_Mobile,Platinum,Desktop,91659,4089,829,12253.03,68086.4
2693,Travel_High Value_Mobile,Gold,Mobile,34842,2780,292,12434.35,96938.71
2694,Travel_SMB_Desktop,Cashback,Mobile,70781,8676,350,24883.94,95330.2
2695,Business_Prospecting_Desktop,Gold,Tablet,79244,6957,49,9434.49,69599.7
2696,Gold_Students_Mobile,Business,Desktop,43242,6923,44,6994.93,16646.37
2697,Gold_SMB_Desktop,Travel,Desktop,41226,4312,483,24099.5,22986.17
2698,Gold_Students_Mobile,Cashback,Desktop,67160,6985,104,15016.88,28480.62
2699,Platinum_High Value_Desktop,Platinum,Mobile,23309,172,708,7592.3,43240.74
2700,Platinum_Remarketing_Mobile,Platinum,Tablet,24913,3478,698,7543.41,57516.38
2701,Cashback_Remarketing_Desktop,Business,Mobile,49694,948,712,2615.89,68577.4
2702,Cashback_Students_Mobile,Business,Desktop,7568,1792,20,14143.28,8488.09
2703,Business_High Value_Desktop,Business,Tablet,21183,6042,772,18230.35,61444.27
2704,Gold_SMB_Desktop,Business,Tablet,14173,8183,259,12130.49,6859.49
2705,Gold_Remarketing_Mobile,Platinum,Mobile,91273,5466,601,22168.7,82875.6
2706,Platinum_High Value_Desktop,Platinum,Desktop,82890,7102,399,12357.14,5002.07
2707,Cashback_Prospecting_Desktop,Business,Desktop,17906,5217,875,8985.78,39614.71
2708,Business_Students_Mobile,Platinum,Desktop,26806,2591,390,6644.18,42578.21
2709,Cashback_Prospecting_Desktop,Business,Tablet,11509,3286,818,6460.69,57468.2
2710,Business_Students_Mobile,Cashback,Desktop,4052,9555,681,8254.59,10449.3
2711,Platinum_Prospecting_Mobile,Business,Mobile,41468,6176,30,24803.39,93377.31
2712,Platinum_Prospecting_Mobile,Business,Tablet,43395,8503,870,9340.25,38937.43
2713,Platinum_High Value_Desktop,Cashback,Mobile,41554,3436,852,13352.7,40223.63
2714,Cashback_Students_Desktop,Travel,Tablet,69709,792,834,7229.54,25065.61
2715,Gold_Remarketing_Desktop,Gold,Mobile,33597,2900,257,4016.63,78290.98
2716,Platinum_High Value_Desktop,Business,Desktop,4068,4759,910,16322.92,1768.38
2717,Business_Students_Desktop,Cashback,Tablet,44579,5496,996,13857.89,11514.21
2718,Business_Students_Mobile,Cashback,Mobile,1545,7947,421,2161.75,47605.42
2719,Gold_Students_Mobile,Platinum,Tablet,90152,7502,488,22128.28,96861.6
2720,Platinum_SMB_Mobile,Business,Tablet,12478,6816,635,12938.89,4523.19
2721,Gold_Students_Desktop,Cashback,Desktop,70599,8575,468,8715.33,7137.19
2722,Travel_Prospecting_Desktop,Travel,Tablet,58091,559,260,19594.3,71774.37
2723,Business_High Value_Desktop,Travel,Mobile,23888,2517,342,3246.21,73809.12
2724,Travel_Prospecting_Mobile,Gold,Tablet,52946,1570,372,12107.61,89796.74
2725,Business_SMB_Desktop,Platinum,Mobile,41005,4020,847,13944.93,58086.32
2726,Travel_SMB_Desktop,Platinum,Desktop,97079,8140,932,19490.56,40951.47
2727,Gold_Prospecting_Mobile,Platinum,Tablet,42993,5100,871,9570.99,45656.36
2728,Gold_Students_Mobile,Business,Mobile,66314,8801,702,21446.62,43720.0
2729,Platinum_Students_Desktop,Travel,Tablet,5311,5556,569,17592.99,97380.13
2730,Cashback_Students_Mobile,Business,Tablet,81062,3343,476,19391.35,38628.68
2731,Cashback_Remarketing_Mobile,Cashback,Desktop,90696,8030,471,24242.4,10510.66
2732,Cashback_High Value_Desktop,Gold,Tablet,48322,1475,67,21196.46,29672.95
2733,Business_Remarketing_Mobile,Gold,Tablet,14692,7311,146,8996.32,96048.75
2734,Cashback_Prospecting_Mobile,Business,Desktop,35008,4111,320,16322.37,43396.4
2735,Business_Remarketing_Desktop,Gold,Tablet,35591,9065,310,21780.98,32291.32
2736,Travel_Students_Desktop,Business,Desktop,78929,5107,165,13365.48,31764.65
2737,Travel_High Value_Mobile,Platinum,Tablet,53377,7528,165,17228.6,1897.4
2738,Cashback_Prospecting_Desktop,Cashback,Mobile,77867,8394,183,4720.4,63678.66
2739,Gold_High Value_Desktop,Platinum,Mobile,20912,5093,930,20489.9,72702.76
2740,Business_High Value_Desktop,Gold,Mobile,58242,7638,291,19057.79,35942.14
2741,Business_SMB_Desktop,Cashback,Desktop,90800,6133,772,22277.9,87406.34
2742,Cashback_High Value_Desktop,Travel,Desktop,92627,4049,327,17898.64,74546.18
2743,Travel_Prospecting_Desktop,Business,Desktop,63041,3794,205,21984.06,60486.09
2744,Business_High Value_Desktop,Cashback,Desktop,59378,9308,204,4474.29,70677.86
2745,Travel_Remarketing_Desktop,Business,Desktop,60828,759,427,20434.36,77175.81
2746,Business_Students_Mobile,Cashback,Desktop,27213,4978,926,23847.7,53177.94
2747,Cashback_High Value_Desktop,Gold,Tablet,61191,5143,986,20479.94,40382.29
2748,Business_Prospecting_Desktop,Platinum,Mobile,40610,7129,751,15573.08,13445.67
2749,Platinum_Remarketing_Mobile,Gold,Desktop,79054,4863,939,23199.25,41089.53
2750,Travel_High Value_Desktop,Travel,Tablet,48240,1254,565,2814.92,55459.49
2751,Business_SMB_Desktop,Gold,Tablet,55794,5404,341,913.18,94838.54
2752,Cashback_Prospecting_Mobile,Cashback,Desktop,52600,4250,738,24150.35,16334.6
2753,Platinum_Prospecting_Desktop,Travel,Mobile,95047,4899,286,17233.63,75938.92
2754,Platinum_SMB_Mobile,Cashback,Desktop,36594,6812,411,3297.08,24829.67
2755,Business_Prospecting_Mobile,Platinum,Mobile,71200,3207,45,8830.3,95743.6
2756,Business_High Value_Desktop,Business,Mobile,18365,6635,591,18845.65,59885.96
2757,Gold_Students_Mobile,Platinum,Desktop,85017,7020,477,18884.5,43845.52
2758,Platinum_SMB_Mobile,Platinum,Mobile,25569,2822,702,4664.79,35335.72
2759,Business_Prospecting_Desktop,Platinum,Mobile,69432,1505,776,12018.62,20996.27
2760,Business_Students_Desktop,Cashback,Mobile,36892,5638,157,20279.12,71735.27
2761,Business_Students_Desktop,Business,Desktop,54848,6382,489,24186.53,63960.85
2762,Gold_Remarketing_Mobile,Cashback,Mobile,92899,475,232,15752.86,89125.37
2763,Gold_Students_Desktop,Travel,Mobile,91319,4604,477,16134.27,60136.5
2764,Business_Students_Desktop,Cashback,Tablet,20168,9440,636,11999.06,17810.58
2765,Gold_SMB_Mobile,Platinum,Desktop,22953,2779,136,13706.92,68600.53
2766,Business_Students_Desktop,Gold,Mobile,38034,7088,615,2923.87,88000.57
